id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
rus_train_track_b_00941,Купила себе платье цвета принцессы пупырки)),0,0,0,2,0,0
rus_train_track_b_00942,На будущее - не покупайте готовые смеси для выпечки. Ба как всегда отличилась,0,0,0,0,0,0
rus_train_track_b_00943,США опасаются новых кадров «Аль Каиды» #новости,0,0,0,0,0,0
rus_train_track_b_00944,"Завтра ко 2 уроку,ура!!!высплюсь",0,0,0,3,0,0
rus_train_track_b_00945,хули половина моего класса идет в КБК? Нахуй идите,3,0,0,0,0,0
rus_train_track_b_00946,"дожили, мне страшно.",0,0,2,0,0,0
rus_train_track_b_00947,Пить одеколон ужасно...,0,2,0,0,0,0
rus_train_track_b_00948,Та-да) #НГ #НовыйГод #елка #люблю #веселье #Россия #Russia #like,0,0,0,2,0,0
rus_train_track_b_00949,#news #twitter.  /  / — 2011 » 2013 /  / Келли: Даааа @<username> Я так горжусь вами леди!!,0,0,0,2,0,0
rus_train_track_b_00950,а кто?!,0,0,0,0,0,2
rus_train_track_b_00951,У меня теперь есть самая крутая в мире шапка,0,0,0,1,0,0
rus_train_track_b_00952,"Тошнит, голова болит,  состояние дрянь,  работы дофига......зашибись пятница!!!! (((",0,0,0,0,2,0
rus_train_track_b_00953,"ИДИ НАХУЙ,мудак",3,0,0,0,0,0
rus_train_track_b_00954,"ого, это событие!",0,0,0,0,0,2
rus_train_track_b_00955,Наконец-то я увидела тебя:),0,0,0,2,0,0
rus_train_track_b_00956,"за Nirvana респект!!  я за тебя, тетя)) #Голос",0,0,0,2,0,0
rus_train_track_b_00957,Какая ж я злая!!!,3,0,0,0,0,0
rus_train_track_b_00958,"Тем временем мы преодолели планку в 300 подписчиков! Спасибо отдельно каждому, надеюсь это еще не предел)",0,0,0,2,0,0
rus_train_track_b_00959,"Чеерт, как же задолбала эта херня со звуком на айфоне. Звук есть только при входящем вызове и в наушниках. #пиздец",2,0,0,0,0,0
rus_train_track_b_00960,"у меня сегодня ночью дошло до чистой паники. И было точное ощущение, что я кого-то сбросила со своего лица",0,0,2,0,0,0
rus_train_track_b_00961,"Боже у меня полный холодильник еды, вкусный ликёр, тёплая постель , есть интернет и я одна дома",0,0,0,2,0,0
rus_train_track_b_00962,уроки уже давно сделала вот сижу лазию по страницам вк,0,0,0,0,0,0
rus_train_track_b_00963,Кованые изделия на заказ,0,0,0,0,0,0
rus_train_track_b_00964,"Ггг, делала щас реферат по ОБЖ. Блин, он задает нам одни рефераты, а на уроках мы пишем по 10 страниц.",2,0,0,0,0,0
rus_train_track_b_00965,от меня сразу начали отписываться(( но почему!!!????(((,0,0,0,0,3,3
rus_train_track_b_00966,"Счастный, я тебя ненавижу, ты ебаное, опущенное чмо, желаю тебе сдохнуть, хуйло!!!",3,0,0,0,0,0
rus_train_track_b_00967,"я обычно в таких случаях открываю инструменты разработчика, меняю код формы вручную и отправляю",0,0,0,0,0,0
rus_train_track_b_00968,боже как у меня все болит от вчерашнего вечера((((,0,0,0,0,1,0
rus_train_track_b_00969,"Какой мерзкий, оказывается. За красивой обложкой - гнилая душонка.",0,2,0,0,0,0
rus_train_track_b_00970,Огооо,0,0,0,0,0,2
rus_train_track_b_00971,"у меня тоже ) Интересно, а почему в наши дни снова снижение графика?",0,0,0,0,0,1
rus_train_track_b_00972,Ну ты идиотка) я испугалась за тебя!!!,0,0,2,0,0,0
rus_train_track_b_00973,Осталось сделать 2 слайда Я дотяну до минимума И норм,0,0,0,0,0,0
rus_train_track_b_00974,"У каждого бывали такие случаи, когда нужно быстро скоротать время в очереди или в ожидании чего-либо.",0,0,0,0,0,0
rus_train_track_b_00975,бесят необязательные люди,1,0,0,0,0,0
rus_train_track_b_00976,Встречаются два друга:,0,0,0,0,0,0
rus_train_track_b_00977,"оооууу, что случилось???",0,0,0,0,0,2
rus_train_track_b_00978,"я в шоке он угадал, какой у меня шампунь)",0,0,0,0,0,2
rus_train_track_b_00979,хуже выходных и быть не может (((,0,0,0,0,3,0
rus_train_track_b_00980,вау!!!что это такое??),0,0,0,0,0,2
rus_train_track_b_00981,Поэтому мы пишем все в форме ЕГЭ,0,0,0,0,0,0
rus_train_track_b_00982,"-Ты уже достала со своим Шерлоком, сериал говно -Ты ниразу его не смотрела -И что? -",2,0,0,0,0,0
rus_train_track_b_00983,КУСАТЬ?!,0,0,0,0,0,3
rus_train_track_b_00984,"Именно поэтому пытаюсь всегда вслушиваться в мельчайшие детали песни, чтобы потом наиболее полно ее воспроизвести в своей голове",0,0,0,0,0,0
rus_train_track_b_00985,ну шо ж ви дівчата мене так огорчаєте(((,0,0,0,0,3,0
rus_train_track_b_00986,"эм.... нет, не подумала. Причем тут вообще я? Просто интересно, о чем ты, лул",0,0,0,0,0,2
rus_train_track_b_00987,#Воспоминания2013Года меня засосала однокашка #пиздец #онастремнаяцелуется,0,2,0,0,0,0
rus_train_track_b_00988,Рассказал друзьям тайну - осудили(((,0,0,0,0,2,0
rus_train_track_b_00989,"СЕРЬЕЗНО, ЭТО ТЫ?! ВАУ.",0,0,0,0,0,2
rus_train_track_b_00990,"Мдааа,не ожидала от тебя такого.",0,0,0,0,0,2
rus_train_track_b_00991,А я все поражаюсь правдивости этих слов ????,0,0,0,0,0,1
rus_train_track_b_00992,Оо мой #андроид перестал как черт молниеносно разряжаться. #полные #штаны,0,0,0,3,0,0
rus_train_track_b_00993,"В нашей команде таких нет и не будет. Все условия,  динамика работы и корпоративный дух, есть над чем работать.",0,0,0,0,0,0
rus_train_track_b_00994,"сейчас четверг 0:04 и я осознал, что у нас 4 физ-ры на неделе:0 #пиздецвнезапно",0,0,0,0,3,2
rus_train_track_b_00995,"Хочется блевать, но не время Время начищать сапоги",0,2,0,0,0,0
rus_train_track_b_00996,"Ты меня хотел поцеловать... я сказала потом... блин, а потом я заболела...((( #FOLLOW",0,0,0,0,1,0
rus_train_track_b_00997,"Доброе утро, кстати )  Всем отличного воскресенья, хорошо отдохнуть вам",0,0,0,1,0,0
rus_train_track_b_00998,Вот такой я человек.,0,0,0,0,0,0
rus_train_track_b_00999,"Далее, я могу настроить свою читалку таким образом чтобы интересные мне ленты были разбиты на категории",0,0,0,0,0,0
rus_train_track_b_01000,"Свой первый приступ страха я запомнила на всю жизнь : через 5 минут охватила сумасшедшая паника и ощущение,что смерть с косой уже стоит за плечами. Я боюсь этого снова",0,0,3,0,0,0
rus_train_track_b_01001,"Еееааа,наргиз будет кобейна перепевать!!!!!",0,0,0,2,0,0
rus_train_track_b_01002,Ребятки порадовали!!!! Молодцы!!!! #красныекрылья #цска #баскетбол #победа #ура…,0,0,0,2,0,0
rus_train_track_b_01003,"Аня- сваха??? Не знала, не знала",0,0,0,0,0,2
rus_train_track_b_01004,"Покупай не то, что нужно, а то, что необходимо.",0,0,0,0,0,0
rus_train_track_b_01005,"Прежде чем советоваться с прихотью, посоветуйся со своим кошельком. Б. Франклин",0,0,0,0,0,0
rus_train_track_b_01006,шта?! уже воскресение?! да еще и пятое число?! омг,0,0,0,0,0,2
rus_train_track_b_01007,Я ТЕБЕ ГЛАЗА ВЫКОЛЮ  ХУЛИ ОНИ ТАКИЕ БЛЯ,3,0,0,0,0,0
rus_train_track_b_01008,"блин, я была уверена что это моя :(((",0,0,0,0,1,0
rus_train_track_b_01009,Потому что тогда человек не может тебе написать ни каким образом.,0,0,0,0,0,0
rus_train_track_b_01010,"Музыка единственный всемирный язык, его не надо переводить, на нем душа говорит с душою.",0,0,0,0,0,0
rus_train_track_b_01011,В России создают мобильное приложение проверки лекарств,0,0,0,0,0,0
rus_train_track_b_01012,Любимая приехала #лова_лова,0,0,0,2,0,0
rus_train_track_b_01013,"Жутко бесит,когда ко мне прислоняются или близко подходят.Вы или мой родственник,или друг,или любовник.Нет?Отойдите подальше!",3,0,0,0,0,0
rus_train_track_b_01014,"Терпеть не могу человека, от которого исходит агрессия.",0,2,0,0,0,0
rus_train_track_b_01015,Ненавижу!!!!,3,0,0,0,0,0
rus_train_track_b_01016,"Иду в Дом Книги за английскими книженциями, у меня радость",0,0,0,1,0,0
rus_train_track_b_01017,"Все просто: у власти в стране жестокие гандоны, а ты на них работаешь, мудила.",2,0,0,0,0,0
rus_train_track_b_01018,"Кроме того, хотели наиграть сочетания, схемы, попробовать новую систему.",0,0,0,0,0,0
rus_train_track_b_01019,"#стихи #Твиттер запустил музыкальный сервис, но он не работает в #России !!! #грусть #печаль #пиздец !!!??????",0,0,0,0,3,0
rus_train_track_b_01020,"И так всегда было, и так всегда будет.",0,0,0,0,0,0
rus_train_track_b_01021,Обязательно нужно обзвонить с утра полгорода и громко разговаривать у моей двери.,2,0,0,0,0,0
rus_train_track_b_01022,ничего себе) а Никита с Антоном типа?),0,0,0,0,0,2
rus_train_track_b_01023,дерьмово. во всех смыслах.,0,0,0,0,2,0
rus_train_track_b_01024,Па выделил нам 2 бутылки шампанского :)  хахахахаахха,0,0,0,2,0,0
rus_train_track_b_01025,"В России может быть полностью запрещено использование петард, фейерверков и любой другой пиротехники.  УРА!!!!",0,0,0,3,0,0
rus_train_track_b_01026,"Капец она идиотка... пишет что клип дерьмо, исполняя в нем главную роль!! Может он изза нее все таки такой?",2,0,0,0,0,0
rus_train_track_b_01027,"Oh damn, сегодня ходил к дантисту и он мне показал мои фотки лица сделанные 5 лет назад, я был в шоке",0,0,0,0,0,2
rus_train_track_b_01028,Илюша меня напугал :с,0,0,2,0,0,0
rus_train_track_b_01029,это есть только в тебе!:)))*,0,0,0,3,0,0
rus_train_track_b_01030,"В первую очередь мы и займемся раскрытием художественного зрения, а также будем учиться рисовать не объектами и формами, а линиями и...",0,0,0,0,0,0
rus_train_track_b_01031,"они используются для ограждения сообщений стоимостей, кодов и посадки заданий.",0,0,0,0,0,0
rus_train_track_b_01032,вот в этом праве можно хорошо понять проводку между профильными и распорядительными введениями.,0,0,0,0,0,0
rus_train_track_b_01033,"да, да, да! полугодие без троек",0,0,0,3,0,0
rus_train_track_b_01034,Сегодня у нас Амина ночевать будет:),0,0,0,1,0,0
rus_train_track_b_01035,"ненавижу,когда по утрам занята ванная.",1,0,0,0,0,0
rus_train_track_b_01036,сейчас я могу писать только твиты о том как же меня все заебало,2,0,0,0,0,0
rus_train_track_b_01037,боже мой... ты сейчас шутишь?,0,0,0,0,0,3
rus_train_track_b_01038,"Устала очень-очень,все еще делаю эти зачеты:(((",0,0,0,0,2,0
rus_train_track_b_01039,замечательно) 14 го на Невском,0,0,0,2,0,0
rus_train_track_b_01040,Я сегодня встала с той ноги:33,0,0,0,1,0,0
rus_train_track_b_01041,"ужасно боюсь, что кто-либо из моих знакомых девушек пригласит меня на свадьбу.",0,0,2,0,0,0
rus_train_track_b_01042,женщина?!,0,0,0,0,0,1
rus_train_track_b_01043,Папа приехал ко мнеееееее *о*,0,0,0,2,0,0
rus_train_track_b_01044,"бесит когда начинают отвечать моими словами или фразами / БЛЯТЬ, КТО ВАМ РАЗРЕШАЛ ВООБЩЕ",2,0,0,0,0,0
rus_train_track_b_01045,Ураа!! ☺️,0,0,0,2,0,0
rus_train_track_b_01046,"Люди,отличная новость.4,7,школы закрыли на карантин. /  /_краснокаменск",0,0,0,1,0,0
rus_train_track_b_01047,"Знаете,не ожидал что сай меня крышевать будет! Все так хорошо сложилось в мою пользу,что я в шоке !",0,0,0,0,0,2
rus_train_track_b_01048,как ей может быть 17 лет? она выглядит на 25,0,0,0,0,0,1
rus_train_track_b_01049,юхууууу,0,0,0,2,0,0
rus_train_track_b_01050,"Сложно называть правление Януковича сильным и мудрым. Но страшно представить, что может предложить украинцам Кличко или Тягнибок",0,0,1,0,0,0
rus_train_track_b_01051,"Завтрак с тобой, дарит хорошее настроение на весь день!) #утро #кофе #настроение #лысьва",0,0,0,2,0,0
rus_train_track_b_01052,Сильно нервничую и переживаю :с,0,0,2,0,0,0
rus_train_track_b_01053,"Работать с файлами можно в среде Android, iOS, Linux, Mac OS X, Windows и Windows Phone",0,0,0,0,0,0
rus_train_track_b_01054,"видел красную телефонную будку в Костроме,будто побывал в Лондоне..#щастье",0,0,0,1,0,0
rus_train_track_b_01055,я бы посоветовал vkontakte.ru для залогиненного юзера вешать ajax updater каждые 30 сек для проверки наличия новых мессаг,0,0,0,0,0,0
rus_train_track_b_01056,"Совсем страшно стало тогда, когда я на самом деле оказался около этого дома.",0,0,2,0,0,0
rus_train_track_b_01057,"По мере того как до меня все яснее доходил смысл сегодняшней церемонии, я начала с чувством беспокойства переминаться с ног…",0,0,2,0,0,0
rus_train_track_b_01058,ДАДАДАДАДАДАДА!!!!!!!!!!!! НАРГИЗ!!!!!! НАРГИЗ!!!!!!!!! 42 ГОДА!!! НО ЭТО ПРОСТО ШЕДЕВРАЛЬНО!!!!!!!!!  #Голос,0,0,0,3,0,0
rus_train_track_b_01059,очень нервничаю. спокойно. не сорви операцию:D,0,0,2,0,0,0
rus_train_track_b_01060,"Вообще-то я очень боюсь открытых окон (и веееерхних ээтажееей), и я чуть не умерла от страха :-/",0,0,3,0,0,0
rus_train_track_b_01061,"лента, я пошел,вернусь через пару часиков хх",0,0,0,0,0,0
rus_train_track_b_01062,"коко шанель считала, что колени самая некрасивая часть женского тела, и в этом я сней согласна.",0,0,0,0,0,0
rus_train_track_b_01063,А мы пошли #фейерверк запускать))#новый год #праздник #алкоголь @ Лесок,0,0,0,3,0,0
rus_train_track_b_01064,"бля что-то я не выспалась вообще((Мамулька разбудила меня блин((( Позже надо будет опять лечь по спать,а то вечером буду как сонное царство*",0,0,0,0,2,0
rus_train_track_b_01065,Спасибо олимпиаде за проебанный зачет.,2,0,0,0,0,0
rus_train_track_b_01066,"Хочешь жить, умей крутиться, ну и по возможности не спать. Прояви себя.",0,0,0,0,0,0
rus_train_track_b_01067,"я так хочу плакать. ужасно хочу плакать. ненавижу такой немецкий, который будет завтра. и я устала.  я все сказала(((",0,0,0,0,3,0
rus_train_track_b_01068,2 дня - 2 теракта..становится страшно выходить на улицу,0,0,2,0,0,0
rus_train_track_b_01069,"о боже,ты их видела за сбером как они катали на тачках и Рыжий или Квадрат валили боком *ОО* я права??",0,0,0,0,0,3
rus_train_track_b_01070,Я ТАК РАДА!!!!  #VIXX1STWIN,0,0,0,2,0,0
rus_train_track_b_01071,"господи, знали бы вы как я вас люблю!!!",0,0,0,2,0,0
rus_train_track_b_01072,"Это неловкое чувство, когда все давят на тебя и всем насрать на твое мнение",0,0,0,0,2,0
rus_train_track_b_01073,"Само собой, половина этих вопросов примерно такие:",0,0,0,0,0,0
rus_train_track_b_01074,"Обижаюсь на слово “ясно”. Если человек произносит его в диалоге, я дико выбешиваюсь.",2,0,0,0,0,0
rus_train_track_b_01075,хмммммм(я скучаю(((,0,0,0,0,2,0
rus_train_track_b_01076,"Хотя с утра было еще хуже. Какая-то женщина решила меня ""порадовать"" в начале дня. Мерзкая, отвратительная, вдобавок и хамло, фууууууууууу",0,3,0,0,0,0
rus_train_track_b_01077,#SaveUkraine На улицы выходить страшно! Нельзя допустить войны!,0,0,2,0,0,0
rus_train_track_b_01078,Девушка с вытравленно-белыми волосами и огромными нарисованными черными бровями.Я ЕЩЕ ЖИТЬ ХОТЕЛА ПОЧЕМУ ТЫ ТАК ЖЕСТОКА И СТРАШНА,0,3,0,0,0,0
rus_train_track_b_01079,"Наихудшая вещь - это запретить тебе заботиться о чем-то, когда это для тебя - все, о чем ты думаешь.",0,0,0,0,2,0
rus_train_track_b_01080,Меня обслуживает пьяная девушка в ювелирке. Какой кошмар,0,2,0,0,0,0
rus_train_track_b_01081,Говорят про английского философа.Зовут его ДжонЛокк.,0,0,0,0,0,0
rus_train_track_b_01082,"после того, как сделали заказ- обязательно отпишитесь в теме",0,0,0,0,0,0
rus_train_track_b_01083,Мечты сбываются! ) #рождество #новый #год,0,0,0,2,0,0
rus_train_track_b_01084,"О Господи, то офигенное чувство когда сделала все уроки",0,0,0,2,0,0
rus_train_track_b_01085,"я блять самый ""счастливый"" и ""удачный"" человек в мире...(",0,0,0,0,2,0
rus_train_track_b_01086,Microsoft разрешит Nokia создать смартфон на Android,0,0,0,0,0,0
rus_train_track_b_01087,"Думаю, Твиттер должен увидеть, как я буду готовиться к среде. Я буду публиковать по несколько фотографий с изменениями во мне до среды",0,0,0,0,0,0
rus_train_track_b_01088,Скачать её на телефон можно прямо отсюда.,0,0,0,0,0,0
rus_train_track_b_01089,пойду одна в зал ! меня все бросили !!!,0,0,0,0,2,0
rus_train_track_b_01090,моя успеваемость по предметам доводит меня до ужаса,0,0,3,0,0,0
rus_train_track_b_01091,"подсела жирная вонючая баба, пожирающая пирожки... Фуу, бляять",0,3,0,0,0,0
rus_train_track_b_01092,Пиздец.. Нет у меня больше ноута!!сука,2,0,0,0,0,0
rus_train_track_b_01093,маленькая гнилая пышка #человек_урод #зачем_так_жить #соболезную,0,2,0,0,0,0
rus_train_track_b_01094,"А не пойти бы вам всем нахуй ! Я блять ничего делать не буду ! ЗАЕБАЛИ !!!! Суки , чтоб вы нахуй все съебались из жизни , я вас ненавижу",3,0,0,0,0,0
rus_train_track_b_01095,"Для каждого из нас существует определенная группа людей, с которыми мы могли бы потенциально построить гармоничное счастье до конца жизни",0,0,0,0,0,0
rus_train_track_b_01096,аааааааааааааааааааааааааа Петя не выздоровел!!!!!!!!!((( ааааааааааааааа боже!!!!!!!!!!!! за что(((((((((((((((((( всё равно он идеален!,0,0,0,0,3,0
rus_train_track_b_01097,((((( такая глухая боль..(((,0,0,0,0,2,0
rus_train_track_b_01098,Вся моя лента английская,0,0,0,0,0,0
rus_train_track_b_01099,#20FactsAboutMe #20 я боюсь зубных врачей,0,0,1,0,0,0
rus_train_track_b_01100,возьмите несколько выборов теорий или центров лиц.,0,0,0,0,0,0
rus_train_track_b_01101,"МЕНЯ БЕСИТ НЕМЕЦКИЙ, ЗАЧЕМ ОН МНЕ? ВАНДИ ГОВОРЯТ НА АНГЛИЙСКОМ ВОТ Я ЕГО И УЧУ, А НЕМЕЦКИЙ ПШЕЛ НА Х*Й!",3,0,0,0,0,0
rus_train_track_b_01102,"спасибо мои дорогие и любимые Ангарские друзья,что завете гулять,что не даете скучать,да идите вы нахуй!",3,0,0,0,0,0
rus_train_track_b_01103,"Если в дисководе нет дискеты, то операционная система выдаст сообщение и подсказку к действию.",0,0,0,0,0,0
rus_train_track_b_01104,"Я волнуюсь , и чего-то боюсь",0,0,2,0,0,0
rus_train_track_b_01105,как же мне не хочется  болеть(((,0,0,0,0,2,0
rus_train_track_b_01106,"Так все, я пошел.",0,0,0,0,0,0
rus_train_track_b_01107,как???(((( растроился...,0,0,0,0,2,3
rus_train_track_b_01108,Общая продолжительность сновидений в среднем составляет от одного до двух часов.,0,0,0,0,0,0
rus_train_track_b_01109,и меня не позвали:((((,0,0,0,0,2,0
rus_train_track_b_01110,Хули мне пишут твои друзья!?,3,0,0,0,0,0
rus_train_track_b_01111,Если бы только мы могли повернуть время вспять.,0,0,0,0,0,0
rus_train_track_b_01112,"Любая спорная ситуация решается в пользу того, кто в этой ситуации честно развивал систему.",0,0,0,0,0,0
rus_train_track_b_01113,А вчера гадали с Шашковой!главное что сказали нам духи-я переведусь на бюджет после этой сессии:),0,0,0,2,0,0
rus_train_track_b_01114,"Жуйк, тут меня два человека спрашивают, какие книжки самим почитать, чтоб изучить C/C++ и Java. В принципе, мне есть, что сказать",0,0,0,0,0,0
rus_train_track_b_01115,Заставила себя учить семинар:(((( еще и история:((( блинблинблин,0,0,0,0,2,0
rus_train_track_b_01116,я боюсь идти в школу ибо мне пизда,0,0,2,0,0,0
rus_train_track_b_01117,"Боже, что случилось??",0,0,0,0,0,2
rus_train_track_b_01118,Мы команда,0,0,0,0,0,0
rus_train_track_b_01119,Надо будет скачать,0,0,0,0,0,0
rus_train_track_b_01120,не могу поверить что сегодня последний концерт(((( жаль что я так и не смогла попасть на концерт #BelieveTourMemories,0,0,0,0,2,0
rus_train_track_b_01121,#Пятница13 проходит отлично! Смотрю ужастик #Астрал2,0,0,0,2,0,0
rus_train_track_b_01122,"том направлении, чтобы она стала более точной наукой, как математика.",0,0,0,0,0,0
rus_train_track_b_01123,"Аааа!!!краску сюда,обои доклейте,здесь моем,шкафы обклееваем...ааааа!!!кошмар,мы ничего не успеваем... В колледж приезжает ректор из Самары.",0,0,2,0,0,0
rus_train_track_b_01124,СУКА ПИДОР НЕНАВИЖУ,3,0,0,0,0,0
rus_train_track_b_01125,"Через 30 минут идти к репетитору, не сделал 4 задания, Пишу твиты, и общаюсь с лисицей. Мне #пиздец",0,0,2,0,0,0
rus_train_track_b_01126,"Почему мне так мерзко от существования водолея. Ах да, потому что она цисгендерная сексистка, прославляющая культуру изнасилования",0,2,0,0,0,0
rus_train_track_b_01127,друг — это выбранный нами родственник.,0,0,0,0,0,0
rus_train_track_b_01128,поем и буду одевать потихоньку,0,0,0,0,0,0
rus_train_track_b_01129,"хнык, а у меня нет пышных бедер((( меня будут любить только латентные гомосексуалисты((беда-беда",0,0,0,0,2,0
rus_train_track_b_01130,Надя лох бесит,2,0,0,0,0,0
rus_train_track_b_01131,"Когда вижу мамаш, целующих своих детей в губы, хочется отхаркнуть комок шерсти, как кот. Омерзительное зрелище.",0,3,0,0,0,0
rus_train_track_b_01132,"За 5 недель нога под гипсом не чесалась ни разу, и вот сейчас в очереди в регистратуру так дико зудит!!!",3,0,0,0,0,0
rus_train_track_b_01133,да я сама испугалась хд,0,0,1,0,0,0
rus_train_track_b_01134,"Фу, одноклассники фанатеют от мдк.  фу, дерьмо.",0,2,0,0,0,0
rus_train_track_b_01135,"Главное вовремя понять кто друг, кто сосед, а кто просто так знакомый на время или сожитель",0,0,0,0,0,0
rus_train_track_b_01136,"нет. Я боюсь, дело вообще к войне :(((",0,0,2,0,0,0
rus_train_track_b_01137,"и тут на тебе. реально страшно, к чему это может привести, если власть не возьмется за голову",0,0,2,0,0,0
rus_train_track_b_01138,"Какие доллары стали уродливые, ужас.",0,2,0,0,0,0
rus_train_track_b_01139,"Поскольку сегодня День Гнева: Я ненавижу, когда меня вконтакте отмечают на тупых картинках.",2,0,0,0,0,0
rus_train_track_b_01140,"Конечно, давай, выбеси меня!!! Я так это ждала",2,0,0,0,0,0
rus_train_track_b_01141,"а мне жить страшно ,люди кругом лживые и бездушные",0,0,2,0,0,0
rus_train_track_b_01142,"Блин... Чувствую себя отвратно, нет парня никому не нужна... Жизнь говно",0,0,0,0,3,0
rus_train_track_b_01143,"Рано или поздно это надо было бы сделать А на том аккаунте оставлю только жену, хотя, думаю, что его надо просто удалить",0,0,0,0,0,0
rus_train_track_b_01144,Наиболее верный путь к успеху – все время пробовать еще один раз,0,0,0,0,0,0
rus_train_track_b_01145,зашла в тви с компа и офигела ибо новое оформление о.О,0,0,0,0,0,2
rus_train_track_b_01146,нас бесплатно прокатили на карусельке :DDD,0,0,0,3,0,0
rus_train_track_b_01147,#Сука #пиздец #дебил #рак! Я ненавижу информатика!,3,0,0,0,0,0
rus_train_track_b_01148,ОГО!))) Да ты сегодня решила всех удивить,0,0,0,0,0,2
rus_train_track_b_01149,"Мамане феньку на нг сплела, а она не носит :с",0,0,0,0,1,0
rus_train_track_b_01150,"как же мне противно читать эти ваши ""то чувство, когда меньше 10 ретвитов за день *картинка фэйспалма* """,0,2,0,0,0,0
rus_train_track_b_01151,больше всего боюсь потерять родных. а остальное не так уж важно.,0,0,2,0,0,0
rus_train_track_b_01152,я боюсь,0,0,1,0,0,0
rus_train_track_b_01153,"Гражданская война? Надеемся, что нет. С ужасом ждём субботы. #Арзамас",0,0,2,0,0,0
rus_train_track_b_01154,"Я только зашел в твитер, и получил порцию счастья, и деда и папу порадовался,  БИАТЛОНИСТЫ КРАСАВЦЫ ПЕРВОЕ МЕСТО В МЕДАЛЬНОМ ЗАЧЕТЕ",0,0,0,2,0,0
rus_train_track_b_01155,"Я уже не верю в эти слова,я боюсь.",0,0,1,0,0,0
rus_train_track_b_01156,"Ааа я сейчас иду по темному городу,мне страшно :с",0,0,2,0,0,0
rus_train_track_b_01157,Любимый подарил ^_^ #колечко на #деньРождение #др,0,0,0,2,0,0
rus_train_track_b_01158,"Неважно знаешь ли ты район, важно знают ли тебя на районе",0,0,0,0,0,0
rus_train_track_b_01159,Тем не менее привычку поднимать лапу где только заблагорассудится можно устранить в процессе правильного воспитания собаки.,0,0,0,0,0,0
rus_train_track_b_01160,"хочу новогодний фотосет,но денег нет....(((((",0,0,0,0,2,0
rus_train_track_b_01161,"вау, не думала, что войду в этот список с: Спасибо, милая:*",0,0,0,3,0,2
rus_train_track_b_01162,"Мои твиты повторяются, так же, как и мысли.",0,0,0,0,0,0
rus_train_track_b_01163,"ааааааа, ко мне Прайм добавилсяяяя!)))))))",0,0,0,3,0,0
rus_train_track_b_01164,материальная часть закуплена.. наконец-то!! я рад:) осталась творческая часть..,0,0,0,2,0,0
rus_train_track_b_01165,"Блин бесит когда у мам плохое настроение,вечно докапывается до меня.Прибирись наконец то в комнате,или хватит уже сидеть за компом.это",2,0,0,0,0,0
rus_train_track_b_01166,"страшно то,что наша власть в испуге начнет душить страну еще больше. не исключаю репрессий",0,0,1,0,0,0
rus_train_track_b_01167,Наконец-то потратила свои сертификаты подаренные мне на день рождения :).,0,0,0,2,0,0
rus_train_track_b_01168,То прекрасное чувство когда схватила халявный Wi-Fi;) #халява,0,0,0,2,0,0
rus_train_track_b_01169,Упаковала подарочки =) #подарки #Новыйгод #Рождество,0,0,0,2,0,0
rus_train_track_b_01170,"Погода за окном необыкновенная! Хосетсч много гулять, но с заболевшим ребенком это невозможно (((",0,0,0,2,1,0
rus_train_track_b_01171,по информатика контрошка сегодня.ааа.ужасс.рррр,0,0,1,0,0,0
rus_train_track_b_01172,интересно в кого она такая??,0,0,0,0,0,2
rus_train_track_b_01173,никак не могу прочитать смс на телефоне.,0,0,0,0,0,0
rus_train_track_b_01174,Никогда бы не подумал что такое возможно но Одноклассники стали ещё омерзительней чем были,0,2,0,0,0,0
rus_train_track_b_01175,Приятно получить чашечку чая в холодную погоду❄️,0,0,0,1,0,0
rus_train_track_b_01176,В горизонте нигде нет чая с малиной!! Обидно :(,0,0,0,0,2,0
rus_train_track_b_01177,"серьеееезно? Интересно, а у нас как?",0,0,0,0,0,2
rus_train_track_b_01178,Счастье есть)),0,0,0,2,0,0
rus_train_track_b_01179,"Отвечай, мудак",2,0,0,0,0,0
rus_train_track_b_01180,В то время как все остальные формы эти недостатки признают и учитывают.,0,0,0,0,0,0
rus_train_track_b_01181,"Интернет - падла, ну конечно же ты виснешь только когда мне нужно написать сообщение.  .",2,0,0,0,0,0
rus_train_track_b_01182,"отлично пообщались,что уж там!!",0,0,0,1,0,0
rus_train_track_b_01183,иди в жопу [2]!!!!!!,3,0,0,0,0,0
rus_train_track_b_01184,Я SHOCKED. Кто назвал foobar самым быстрым аудио-плеером? Он у меня по 70Mb ОЗУ отъедал. А поставил winamp-light.,0,0,0,0,0,3
rus_train_track_b_01185,Руки трясуться сильно....,0,0,3,0,0,0
rus_train_track_b_01186,Нужно о этих университетах почитать,0,0,0,0,0,0
rus_train_track_b_01187,"На сцене вообще страшно было, нога тряслась ((((",0,0,2,0,0,0
rus_train_track_b_01188,СПЛОШНАЯ ПОЕБЕНЬ ПОЕБЕНЬ ПОЕБЕНЬ,3,0,0,0,0,0
rus_train_track_b_01189,"Перечитываю оригинального #ШХ. Как же канонно Моффат и Гэтисс выполнили свою работу, я в шоке.",0,0,0,0,0,2
rus_train_track_b_01190,Я погибаю((( Где все мои(((,0,0,0,0,3,0
rus_train_track_b_01191,Убью водителя и скормлю кондуктору!!!,3,0,0,0,0,0
rus_train_track_b_01192,иногда приходит ощущение что я - запасной вариант. #бесит,2,0,0,0,0,0
